
`createdAt`, `updatedAt`, `id`, `name`, `country`, `state`, `city`, `zipCode`, `street`, `internationalCode`, `phone`, `website`, `onlineCrimeReportSystemType`, `onlineCrimeReportLink`, `twitter`, `facebook`, `instagram`, `nextdoor` VALUES
1513683584400, 1513683584400, 202, 'Fort Worth Police Department', 'USA', 'TX', 'Fort Worth', '76115', '505 W. Felix', '1', '817 392-4222', 'https://www.fortworthpd.com/', 'CopLogic', 'https://www.fortworthpd.com/online/coplogic-start-report.aspx', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 203, 'El Paso Police Department', 'USA', 'TX', 'El Paso', '79903', '911 N Raynor St', '1', '915 832-4400', 'http://www.elpasotexas.gov/police-department', 'Department Designed', 'http://www.elpasotexas.gov/police-department/online-services/online-reports-and-other-forms', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 204, 'Arlington Police Department', 'USA', 'TX', 'Arlington', '76010', '2001 New York Ave', '1', '817-274-4444', 'http://www.arlington-tx.gov/police', 'CopLogic', 'http://www.arlington-tx.gov/police/911-2/file-report/', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 205, 'Corpus Christi Police Department', 'USA', 'TX', 'Corpus Christi', '78401', '321 John Sartain S', '1', '361 886-2600', 'http://www.cctexas.com/departments/police-department', 'CopLogic', 'http://www.cctexas.com/services/public-safety/make-police-report/report-online', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 206, 'Plano Police Department', 'USA', 'TX', 'Plano', '75074', '909 14th St', '1', '972 424-5678', 'http://www.plano.gov/214/Police', 'CopLogic', 'http://www.plano.gov/1529/Online-Police-Reporting', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 207, 'Laredo Police Department', 'USA', 'TX', 'Laredo', '78041', '4712 Maher Ave', '1', '956 795-2800', 'http://laredopd.com/', 'CopLogic', 'https://policereports.lexisnexis.com/', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 208, 'Lubbock Police Department', 'USA', 'TX', 'Lubbock', '79457', '916 Texas Ave', '1', '806 775-2865', 'https://www.mylubbock.us/departmental-websites/departments/police-department/home', 'CopLogic', 'https://www.mylubbock.us/departmental-websites/departments/police-department/police-top-navigation-menu/file-police-report', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 209, 'Garland Police Department', 'USA', 'TX', 'Garland', '75042', '1891 Forest Ln', '1', '972 485-4840', 'http://www.garlandtx.gov/gov/lq/safety/police/default.asp', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 210, 'Irving Police Department', 'USA', 'TX', 'Irving', '75061', '305 N O\'Connor Rd', '1', '972 273-1010', 'http://cityofirving.org/662/Police-Department', 'CopLogic', 'http://cityofirving.org/1290/Citizens-Online-Police-Reporting', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 211, 'Amarillo Police Department', 'USA', 'TX', 'Amarillo', '79101', '200 SE 3rd Ave', '1', '806 378-3038', 'http://police.amarillo.gov/', 'CopLogic', 'http://amarillo.gov/departments/public-safety-and-organizational-services/police/reports/online-reporting', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 212, 'Grand Prairie Police Department', 'USA', 'TX', 'Grand Prairie', '75052', '1525 Arkansas Ln', '1', '972 237-8700', 'http://www.gptx.org/city-government/city-departments/police-department', 'Superion', 'http://p2c.gptx.org/ReportIncident/IncidentEntry_Disclaimer.aspx', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 213, 'Brownsville Police Department', 'USA', 'TX', 'Brownsville', '78520', '600 E Jackson St', '1', '956 548-7000', 'http://www.brownsvillepd.com/', 'CopLogic', 'http://www.brownsvillepd.com/online-reporting', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 214, 'Pasdena Police Department', 'USA', 'TX', 'Pasadena', '77506', '1201 Davis St', '1', '713 477-1221', 'http://www.ci.pasadena.tx.us/default.aspx?name=pol.home', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 215, 'Mesquite Police Department', 'USA', 'TX', 'Mesquite', '75149', '777 N Galloway Ave', '1', '972 285-6336', 'https://www.cityofmesquite.com/442/Police', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 216, 'McKinney Police Department', 'USA', 'TX', 'McKinney', '75071', '2200 Taylor Burk Dr', '1', '972 547-2700', 'http://www.mckinneytexas.org/166/Police', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 217, 'McAllen Police Department', 'USA', 'TX', 'McAllen', '78501', '1601 N Bicentennial Blvd', '1', '956 681-2000', 'http://www.mcallen.net/departments/pd/home', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 218, 'Killeen Police Department', 'USA', 'TX', 'Killeen', '76542', '3304 Community Blvd', '1', '254 501-8800', 'http://www.killeentexas.gov/index.php?section=224', NULL, 'http://www.killeentexas.gov/index.php?section=262', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 219, 'Waco Police Department', 'USA', 'TX', 'Waco', '76708', '3115 Pine Ave', '1', '254 750-7650', 'http://www.waco-texas.com/police/', 'CopLogic', 'http://www.waco-texas.com/police/police-online-report.asp', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 220, 'Carrollton Police Department', 'USA', 'TX', 'Carrollton', '75006', '2025 E Jackson Rd,', '1', '972 466-3333', 'http://www.cityofcarrollton.com/departments/departments-g-p/police', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 221, 'Frisco Police Department', 'USA', 'TX', 'Frisco', '75034', '7200 Stonebrook Pkwy', '1', '972 292-6010', 'http://www.friscotexas.gov/239/Police', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 222, 'Midland Police Department', 'USA', 'TX', 'Midland', '79701', '601 N Loraine St', '1', '432 685-7110', 'http://www.midlandtexas.gov/237/Police', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 223, 'Coppell Police Department', 'USA', 'TX', 'Coppell', '75019', '130 Town Center Blvd', '1', '972-304-3600', 'http://www.coppelltx.gov/government/departments/police-department', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 224, 'Salt Lake City Police Department', 'USA', 'UT', 'Salt Lake City', '84111', '475 South 300 East', '1', '801 799-3000', 'http://www.slcpd.com/', 'CopLogic', 'http://www.slcpd.com/resources/online-report/', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 225, 'West Valley City Police Department', 'USA', 'UT', 'West Valley City', '84119', '3600 South Constitution Blvd', '1', '801 840-4000', 'http://www.wvc-ut.gov/24/Police-Department', 'CopLogic', 'http://www.wvc-ut.gov/1390/Police-Reporting-System', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 226, 'Virginia Beach Police Department', 'USA', 'VA', 'Virginia Beach', '23456', '2509 Princess Anne Rd', '1', '757 385-5000', 'https://www.vbgov.com/government/departments/police/Pages/default.aspx', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 227, 'Norfolk Police Department', 'USA', 'VA', 'Norfolk', '23502', '3661 E Virginia Beach Blvd', '1', '757 441-5610', 'https://www.norfolk.gov/index.aspx?nid=305', 'CopLogic', 'https://www.norfolk.gov/index.aspx?NID=3089', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 228, 'Chesapeake Police Department', 'USA', 'VA', 'Chesapeake', '23322', '304 Albemarle Dr', '1', '757 382-6161', 'http://www.cityofchesapeake.net/Government/City-Departments/Departments/Police-Department.htm', 'CopLogic', 'http://www.cityofchesapeake.net/government/City-Departments/Departments/Police-Department/onlinereporting.htm', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 229, 'Richmond Police Department', 'USA', 'VA', 'Richmond', '23219', '200 W Grace St', '1', '804 646-5100', 'http://www.richmondgov.com/Police/', 'NONE', NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 230, 'Newport News Police Department', 'USA', 'VA', 'Newport News', '23605', '9710 Jefferson Ave', '1', '757 247-2500', 'https://www.nnva.gov/police', NULL, 'https://www.nnva.gov/2188/Report', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 231, 'Alexandria Police Department', 'USA', 'VA', 'Alexandria', '22304', '3600 Wheeler Ave', '1', '703 746-4444', 'https://www.alexandriava.gov/Police', 'CopLogic', 'https://www.alexandriava.gov/police/info/default.aspx?id=81594', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 232, 'Hampton Police Department', 'USA', 'VA', 'Hampton', '23669', '40 Lincoln St', '1', '757 727-6111', 'http://www.hampton.gov/256/Police', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 233, 'Seattle Police Department', 'USA', 'WA', 'Seattle', '98124', '610 5th Ave', '1', '206 625-5011', 'http://www.seattle.gov/police', 'CopLogic', 'https://www.seattle.gov/police/need-help/online-reporting', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 234, 'Spokane Police Department', 'USA', 'WA', 'Spokane', '99260', '1100 W Mallon Ave', '1', '509 456-2233', 'https://my.spokanecity.org/police/', 'NONE', NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 235, 'Tacoma Police Department', 'USA', 'WA', 'Tacoma', '98409', '3701 S Pine St', '1', '253 798-4721', 'http://www.cityoftacoma.org/government/city_departments/police/', NULL, 'https://tacomasafe.org/', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 236, 'Vancouver Police Department', 'USA', 'WA', 'Vancouver', '98661', '2800 NE Stapleton Rd', '1', '360 693-3111', 'http://www.cityofvancouver.us/police', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 237, 'Bellevue Police Department', 'USA', 'WA', 'Bellevue', '98004', '450 110th Ave NE', '1', '425 577-5656', 'https://police.bellevuewa.gov/', 'CopLogic', 'https://police.bellevuewa.gov/report-and-prevent-crime', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 238, 'Milwaukee Police Department', 'USA', 'WI', 'Milwaukee', '53233', '749 W State S', '1', '414 933-4444', 'http://city.milwaukee.gov/police#.WcWdU9OGPOQ', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 239, 'Madison Police Department', 'USA', 'WI', 'Madison', '53702', '211 S Carroll St', '1', '608 255-2345', 'http://www.cityofmadison.com/police/', 'Department Designed', 'http://www.cityofmadison.com/police/contact/', NULL, NULL, NULL, NULL;
