
`createdAt`, `updatedAt`, `id`, `name`, `country`, `state`, `city`, `zipCode`, `street`, `internationalCode`, `phone`, `website`, `onlineCrimeReportSystemType`, `onlineCrimeReportLink`, `twitter`, `facebook`, `instagram`, `nextdoor` VALUES
1513683584400, 1513683584400, 99, 'Hialeah Police Department', 'USA', 'FL', 'Hialeah', '33013', '5555 E 8th Ave', '1', '305 687-2525', 'http://hialeahfl.gov/index.php?option=com_content&view=article&id=128&Itemid=382&lang=en', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 100, 'Tallahassee Police Department', 'USA', 'FL', 'Tallahassee', '32303', '234 E 7th Ave', '1', '850 891-4200', 'http://talgov.com/publicsafety/tpd.aspx', 'CopLogic', 'http://www.talgov.com/publicsafety/tpd-onlinecrimereporting.aspx', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 101, 'Fort Lauderdale Police Department', 'USA', 'FL', 'Fort Lauderdale', '33312', '1300 W Broward Blvd', '1', '954 764-4357', 'http://www.flpd.org/', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 102, 'Port St. Lucie Police Department', 'USA', 'FL', 'Port St. Lucie', '34984', '121 SW Port St Lucie Blvd', '1', '772 871-5000', 'http://www.cityofpsl.com/police/index.html', 'CopLogic', 'http://www.cityofpsl.com/police/file_police_report_online.html', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 103, 'Cape Coral Police Department', 'USA', 'FL', 'Cape Coral', '33990', '1100 Cultural Park Blvd', '1', '239 574-3223', 'https://www.capecops.com/', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 104, 'Pembroke Pines Police Department', 'USA', 'FL', 'Pembroke Pines', '33024', '9500 Pines Blvd', '1', '954 764-4357', 'http://www.ppines.com/police', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 105, 'Hollywood Police Department', 'USA', 'FL', 'Hollywood', '33021', '3250 Hollywood Blvd', '1', '954 764-4357', 'http://www.hollywoodfl.org/99/Police', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 106, 'Coral Springs Police Department', 'USA', 'FL', 'Coral Springs', '33065', '2801 Coral Springs Dr', '1', '954 344-1800', 'http://www.coralsprings.org/government/other-departments-and-services/police', 'Superion', 'http://p2c.coralsprings.org/', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 107, 'Miramar Police Department', 'USA', 'FL', 'Miramar', '33025', '11765 City Hall Promenade', '1', '954 764-4357', 'http://www.miramarpd.org/378/Police', NULL, 'http://fl-miramar.civicplus.com/502/Filing-a-Complaint', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 108, 'Clearwater Police Department', 'USA', 'FL', 'Clearwater', '33756', '645 Pierce St', '1', '727 562-4242', 'http://www.clearwaterpolice.org/', 'CopLogic', 'http://www.clearwaterpolice.org/chief-s-office/file-an-online-report', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 109, 'Palm Bay Police Department', 'USA', 'FL', 'Palm Bay', '32907', '130 Malabar Rd. SE', '1', '321 952-3456', 'http://www.palmbayflorida.org/government/departments/police', 'CopLogic', 'http://www.palmbayflorida.org/government/departments/police/requests-services/file-a-police-report', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 110, 'Lakeland Police Department', 'USA', 'FL', 'Lakeland', '33801', '219 N Massachusetts Avenue', '1', '863 834-6900', 'http://www.lakelandgov.net/departments/lakeland-police-department/', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 111, 'Daytona Beach Police Department', 'USA', 'FL', 'Daytona Beach', '32114', '129 Valor Blvd', '1', '386 671-5100', 'http://www.codb.us/index.aspx?NID=280', 'CopLogic', 'http://www.codb.us/index.aspx?NID=288', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 112, 'Titusville Police Department', 'USA', 'FL', 'Titusville', '32780', '1100 John Glenn Blvd', '1', '321 264-7800', 'http://www.titusville.com/SectionIndex.asp?SectionID=7', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 113, 'Haines City Police Department', 'USA', 'FL', 'Haines City', '33844', '35400 U.S. 27', '1', '863 421-3636', 'https://hainescity.com/government/departments/police-department/', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 114, 'Atlanta Police Department', 'USA', 'GA', 'Atlanta', '30303', '226 Peachtree St S.W.', '1', '404 614-6544', 'http://www.atlantapd.org/', NULL, 'http://www.atlantapd.org/i-want-to/report-a-crime', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 115, 'Richmond Sheriff Department', 'USA', 'GA', 'Augusta', '30901', '400 Walton Way', '1', '706 821-1080', 'http://www.augustaga.gov/294/Sheriff', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 116, 'Columbus Police Department', 'USA', 'GA', 'Columbus', '31901', '510 E 10th St', '1', '706 653-3231', 'http://www.columbusga.org/Police/', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 117, 'Savannah Police Department', 'USA', 'GA', 'Savannah', '38372', '80 King St', '1', '731 925-4989', 'http://cityofsavannah.org/fire-police/', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 118, 'Bibb Sheriff', 'USA', 'GA', 'Macon', '31201', '668 Oglethorpe St,', '1', '478 751-7500', 'http://bibbsheriff.us/', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 119, 'Honolulu Police Department', 'USA', 'HI', 'Honolulu', '96813', '801 S Beretania St', '1', '808 529-3111', 'http://www.honolulupd.org/', 'Department Designed', 'http://www.honolulupd.org/rs/index.php?page=onlineuser_login', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 120, 'Des Moines Police Department', 'USA', 'IA', 'Des Moines', '50309', '25 E 1st St', '1', '515 283-4824', 'http://www.dmgov.org/Departments/Police/Pages/About.aspx', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 121, 'Boise Police Department', 'USA', 'ID', 'Boise City', '83704', '333 N Mark Stall Place', '1', '208 377-6790', 'http://police.cityofboise.org/home/contact-bpd/', 'CopLogic', 'http://police.cityofboise.org/online-crime-reporting/', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 122, 'Chicago Police Department', 'USA', 'IL', 'Chicago', '60626', '6464 N Clark S', '1', '312 746-6000', 'https://home.chicagopolice.org/', 'CopLogic', 'https://home.chicagopolice.org/online-services/online-crime-reporting/', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 123, 'Aurora Police Department', 'USA', 'IL', 'Aurora', '60505', '1200 E Indian Trail', '1', '630 256-5000', 'https://www.aurora-il.org/343/About-Aurora-Illinois-Police', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 124, 'Rockford Police Department', 'USA', 'IL', 'Rockford', '61108', '557 S Newtowne Dr', '1', '815 966-2900', 'http://rockfordil.gov/city-departments/police/', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 125, 'Joilet Police Department', 'USA', 'IL', 'Joliet', '60402', '150 W Washington St', '1', '815 726-2491', 'https://jolietpolice.org/', 'Department Designed', 'https://jolietpolice.org/report/', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 126, 'Naperville Police Department', 'USA', 'IL', 'Naperville', '60540', '1350 Aurora Ave', '1', '630 420-6666', 'https://www.naperville.il.us/services/naperville-police-department/', 'Superion', 'http://p2c.naperville.il.us/p2c/main.aspx', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 127, 'Indianapolis Police Department', 'USA', 'IN', 'Indianapolis', '46204', '50 N Alabama St', '1', '317 327-3811', 'http://www.indy.gov/egov/city/dps/impd/Pages/home.aspx', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 128, 'Fort Wayne Police Department', 'USA', 'IN', 'Fort Wayne', '46803', 'E Main St', '1', '260 427-1222', 'http://www.fwpd.org/', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 129, 'Wichita Police Department', 'USA', 'KS', 'Wichita', '67202', '455 N Main St', '1', '316 268-4221', 'http://www.wichita.gov/Pages/default.aspx', NULL, 'http://www.wichita.gov/Issues/Pages/default.aspx', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 130, 'Overland Park Police Department', 'USA', 'KS', 'Overland Park', '66213', '12400 Foster St', '1', '913 895-6300', 'https://www.opkansas.org/City-Government/Police-Department/', 'CopLogic', 'https://www.opkansas.org/city-government/police-department/makingrequesting-a-police-report/online-police-reporting/', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 131, 'Kansas City Police Department', 'USA', 'KS', 'Kansas City', '66101', '700 Minnesota Ave', '1', '913 596-3000', 'http://www.kckpd.org/', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 132, 'Olathe Police Department', 'USA', 'KS', 'Olathe', '66061', '501 E Highway 56', '1', '913 782-0720', 'http://www.olatheks.org/government/police', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 133, 'Topeka Police Department', 'USA', 'KS', 'Topeka', '66603', '320 S Kansas, Suite 100', '1', '785 368-9551', 'https://www.topeka.org/tpd', 'CopLogic', 'https://www.topeka.org/tpd/Pages/Online-Police-Reporting-System.aspx', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 134, 'Louisville Police Department', 'USA', 'KY', 'Louisville', '40202', '633 W Jefferson St', '1', '502 574-7111', 'https://louisvilleky.gov/government/police', NULL, 'https://louisvilleky.gov/government/police/services/file-police-report', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 135, 'Lexington Police Department', 'USA', 'KY', 'Lexington-Fayette', '40507', '150 E Main St', '1', '859 258-3600', 'https://www.lexingtonky.gov/browse/public-safety/police', 'CopLogic', 'https://www.lexingtonky.gov/citizen-report', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 136, 'New Orleans Police Department', 'USA', 'LA', 'New Orleans', '70119', '715 S Broad Ave', '1', '504 821-2222', 'https://www.nola.gov/nopd/', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 137, 'Baton Rouge Police Department', 'USA', 'LA', 'Baton Rouge', '70815', '9000 Airline Hwy', '1', '225 389-2000', 'http://www.brgov.com/dept/brpd/', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 138, 'Shreveport Police Department', 'USA', 'LA', 'Shreveport', '71101', '1234 Texas Ave', '1', '318 673-7300', 'https://www.shreveportla.gov/422/Police', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 139, 'Boston Police Department', 'USA', 'MA', 'Boston', '02120', '1 Schroeder Plaza', '1', '617 343-4200', 'http://bpdnews.com/', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 140, 'Worcester Police Department', 'USA', 'MA', 'Worcester', '01608', '9-11 Lincoln Square', '1', '508 799-8600', 'http://www.worcesterma.gov/police', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 141, 'Springfield Police Department', 'USA', 'MA', 'Springfield', '01105', '130 Pearl St', '1', '413 787-6302', 'http://www.springfield-ma.gov/police/', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 142, 'Baltimore Police Departmnet', 'USA', 'MD', 'Baltimore', '21202', '601 East Fayette Street', '1', '410 395-2525', 'https://www.baltimorepolice.org/', 'CopLogic', 'https://www.baltimorepolice.org/file-police-report', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 143, 'Detroit Police Department', 'USA', 'MI', 'Detroit', '48226', '1301 3rd Ave', '1', '313 267-4600', 'http://www.detroitmi.gov/police', 'NONE', 'http://www.detroitmi.gov/How-Do-I/Report/Crime', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 144, 'Grand Rapids Police Department', 'USA', 'MI', 'Grand Rapids', '49503', '1 Monroe Center St NW', '1', '616 456-3400', 'http://grcity.us/police-department/Pages/default.aspx', 'Department Designed', 'http://grcrimereporting.grcity.us/fmi/iwp/cgi?-db=GRPD_Web&-loadframes', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 145, 'Warren Police Department', 'USA', 'MI', 'Warren', '48093', '29900 S Civic Center Blvd', '1', '586 574-4700', 'http://www.cityofwarren.org/index.php/departments/police-department', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 146, 'Lansing Police Department', 'USA', 'MI', 'Lansing', '48933', '120 W Michigan Avenue', '1', '517 483-4600', 'http://www.lansingmi.gov/398/Police-Department', 'CopLogic', 'http://www.lansingmi.gov/572/Online-Crime-Reporting', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 147, 'Sterling Heights Police Department', 'USA', 'MI', 'Sterling Heights', '48313', '40333 Dodge Park Road', '1', '586 446-2800', 'https://www.sterling-heights.net/466/Police-Department', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 148, 'Minneapolis Police Department', 'USA', 'MN', 'Minneapolis', '55415', '350 South 5th Street', '1', '612 348-2345', 'http://www.minneapolismn.gov/police/index.htm', 'CopLogic', 'http://www.ci.minneapolis.mn.us/police/report/eReport/index.htm', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 149, 'St. Paul Police Department', 'USA', 'MN', 'St. Paul', '55101', '367 Grove St', '1', '651 291-1111', 'https://www.stpaul.gov/departments/police', 'CopLogic', 'https://www.stpaul.gov/departments/police/file-police-report', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 150, 'Kansas City Police Department', 'USA', 'MS', 'Kansas City', '64106', '1125 Locust St', '1', '816 234-5111', 'http://kcmo.gov/police/#.WcnGW9OGPOQ', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 151, 'St. Louis Police Department', 'USA', 'MS', 'St. Louis', '39520', '310 Old Spanish Trl', '1', '314 231-1212', 'http://www.slmpd.org/index.shtml', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 152, 'Jackson Police Department', 'USA', 'MS', 'Jackson', '39205', '327 East Pascagoula St', '1', '601 960-1234', 'http://www.jacksonms.gov/index.aspx?nid=196', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 153, 'Charlotte Mecklenburg Police Department', 'USA', 'NC', 'Charlotte', '28202', '601 E. Trade Street', '1', '704 336-7600', 'http://charlottenc.gov/CMPD/Pages/default.aspx', 'CopLogic', 'http://charlottenc.gov/CMPD/ReportACrime/Pages/default.aspx', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 154, 'Raleigh Police Department', 'USA', 'NC', 'Raleigh', '27615', '6716 Six Forks Rd', '1', '919 831-6311', 'http://www.raleighnc.gov/safety', 'CopLogic', 'http://www.raleighnc.gov/home/content/Police/Articles/OnlineCrimeReporting.html', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 155, 'Greensboro Police Department', 'USA', 'NC', 'Greensboro', '27401', '300 W Washington St', '1', '336 373-2222', 'http://www.greensboro-nc.gov/index.aspx?page=1045', 'Superion', 'http://p2c.greensboro-nc.gov/ReportIncident/IncidentEntry_Disclaimer.aspx', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 156, 'Durham Police Department', 'USA', 'NC', 'Durham', '27701', '505 W Chapel Hill St', '1', '919 560-4600', 'http://durhamnc.gov/149/Police-Department', 'Superion', 'http://p2c.durhampolice.com/', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 157, 'Winston-Salem Police Department', 'USA', 'NC', 'Winston-Salem', '27101', '725 N Cherry St', '1', '336 773-7700', 'http://www.cityofws.org/departments/Police', 'Superion', 'http://www.wspdp2c.org/ReportIncident/IncidentEntry_Disclaimer.aspx', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 158, 'Fayetteville Police Department', 'USA', 'NC', 'Fayetteville', '28301', '467 Hay St', '1', '910 433-1529', 'http://fayettevillenc.gov/government/city-departments/police', 'CopLogic', 'https://fayettevillenc.gov/government/city-departments/police/police-reports', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 159, 'Cary Police Department', 'USA', 'NC', 'Cary', '27513', '120 Wilkinson Ave', '1', '919 469-4012', 'http://www.townofcary.org/services-publications/police', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 160, 'Omaha Police Department', 'USA', 'NE', 'Omaha', '68102', '505 S 15th Street', '1', '402 444-5600', 'https://police.cityofomaha.org/', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 161, 'Lincoln Police Department', 'USA', 'NE', 'Lincoln', '86850', '575 S 10th St', '1', '402 441-6000', 'http://lincoln.ne.gov/city/police/index.htm', 'CopLogic', 'http://lincoln.ne.gov/city/police/stats/incident.htm', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 162, 'Newark Police Department', 'USA', 'NJ', 'Newark', '07112', '1009 Bergen St', '1', '973 733-6000', 'http://npd.newarkpublicsafety.org/index.php', 'CopLogic', 'http://npd.newarkpublicsafety.org/corp', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 163, 'Jersey City Police Department', 'USA', 'NJ', 'Jersey City', '07302', '207 7th St', '1', '201 547-5477', 'http://www.njjcpd.org/', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 164, 'Paterson Police Department', 'USA', 'NJ', 'Paterson', '07505', '111 Broadway #1', '1', '973 321-1111', 'http://www.patersonpd.com/', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 165, 'Albuquerque Police Department', 'USA', 'NM', 'Albuquerque', '87102', '400 Roma Ave NW', '1', '505 242-2677', 'http://www.cabq.gov/police', 'CopLogic', 'http://www.cabq.gov/police/police-reports', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 166, 'Las Vegas Metropolitan Police Department', 'USA', 'NV', 'Las Vegas', '89115', '400 S. Martin L. King Blvd', '1', '702 828-3111', 'https://www.lvmpd.com/en-us/Pages/default.aspx', 'CopLogic', 'https://www.lvmpd.com/en-us/RecordsFingerprintBureau/Pages/FileAReportOnline.aspx', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 167, 'Henderson Police Department', 'USA', 'NV', 'Henderson', '89015', '223 Lead St', '1', '702 267-5000', 'http://www.cityofhenderson.com/police', 'CopLogic', 'http://www.cityofhenderson.com/static/eMag/police/citizen_online_reporting_system/start-report.html', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 168, 'Reno Police Department', 'USA', 'NV', 'Reno', '89502', '455 E 2nd St', '1', '775 334-2121', 'http://renopd.com/', 'CopLogic', 'http://renopd.com/report', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 169, 'North Las Vegas Police Department', 'USA', 'NV', 'North Las Vegas', '89030', '2332 Las Vegas Blvd. North, Ste. 200', '1', '702 633-9111', 'http://www.cityofnorthlasvegas.com/Departments/Police/', NULL, 'https://www.cityofnorthlasvegas.com/departments/city_manager/info_finder/ContactCity.aspx', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 170, 'New York Police Department', 'USA', 'NY', 'New York', '11224', '2860 W 23rd St', '1', '646 610-5000', 'www.nyc.gov/nypd', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 171, 'Buffalo Police Department', 'USA', 'NY', 'Buffalo', '14202', '74 Franklin St', '1', '716 851-4444', 'http://www.bpdny.org/', NULL, 'http://www.bpdny.org/Home/Community/CitizenComplaintForm', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 172, 'Rochester Police Department', 'USA', 'NY', 'Rochester', '14614', '185 Exchange Blvd', '1', '585 428-7210', 'http://www.cityofrochester.gov/police/', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 173, 'Yonkers Police Department', 'USA', 'NY', 'Yonkers', '10701', '104 S Broadway', '1', '914 377-7900', 'http://www.yonkersny.gov/live/public-safety/police-department', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 174, 'Syracuse Police Department', 'USA', 'NY', 'Syracuse', '13202', '511 S State St', '1', '315 442-5111', 'http://www.syracusepolice.org/', 'CopLogic', 'http://www.syracusepolice.org/eServe/start-report.html', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 175, 'Columbus Police Department', 'USA', 'OH', 'Columbus', '43215', '120 Marconi Blvd', '1', '614 645-4545', 'https://www.columbus.gov/police/', 'CopLogic', 'https://www.columbus.gov/police-offensetypes/', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 176, 'Cleveland Police Department', 'USA', 'OH', 'Cleveland', '44113', '1300 Ontario St', '1', '216 621-1234', 'http://city.cleveland.oh.us/CityofCleveland/Home/Government/CityAgencies/PublicSafety/Police', 'CopLogic', 'http://city.cleveland.oh.us/CityofCleveland/Home/Government/CityAgencies/PublicSafety/Police/OnlineReports', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 177, 'Cincinnati Police Department', 'USA', 'OH', 'Cincinnati', '45204', '800 Evans St', '1', '513 765-1212', 'http://www.cincinnati-oh.gov/police/', 'CopLogic', 'http://www.cincinnati-oh.gov/police/online-reporting/', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 178, 'Toledo Police Department', 'USA', 'OH', 'Toledo', '43604', '525 N Erie St', '1', '419 245-3340', 'https://www.toledopolice.com/', 'CopLogic', 'https://coprs.noris.org/Disclaimer.aspx?AgencyCode=TOLPOL', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 179, 'Akron Police Department', 'USA', 'OH', 'Akron', '44308', '217 S High St', '1', '330 375-2552', 'http://www.akronohio.gov/cms/site/10c5e96e7db5b10f/index.html', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 180, 'Dayton Police Department', 'USA', 'OH', 'Dayton', '45402', '335 W Third St', '1', '937 333-2677', 'http://www.daytonohio.gov/230/Police', 'CopLogic', 'http://www.daytonohio.gov/321/Report-a-Crime', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 181, 'Oklahoma City Police Department', 'USA', 'OK', 'Oklahoma City', '73102', '700 Colcord Dr', '1', '405 231-2121', 'https://www.okc.gov/departments/police', NULL, 'https://www.okc.gov/departments/police/report-a-crime', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 182, 'Tulsa Police Department', 'USA', 'OK', 'Tulsa', '74110', '3436 N Delaware Ave', '1', '918 596-9222', 'https://www.tulsapolice.org/default.aspx', 'CopLogic', 'https://www.tulsapolice.org/police-report/report-a-crime-online.aspx', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 183, 'Portland Police Bureau', 'USA', 'OR', 'Portland', '97204', '1111 S.W. 2nd Ave', '1', '503 823-3333', 'https://www.portlandoregon.gov/police/', 'CopLogic', 'https://www.portlandoregon.gov/police/cor/', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 184, 'Eugene Police Department', 'USA', 'OR', 'Eugene', '97401', '300 Country Club Rd', '1', '541 682-5111', 'https://www.eugene-or.gov/162/Police', 'CopLogic', 'http://ceapps.eugene-or.gov/epdcoplogic/', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 185, 'Salem Police Department', 'USA', 'OR', 'Salem', '97301', '555 Liberty St SE', '1', '503 588-6123', 'http://www.cityofsalem.net/police', 'CopLogic', 'http://www.cityofsalem.net/Pages/report-crime.aspx', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 186, 'Philadelphia Police Department', 'USA', 'PA', 'Philadelphia', '19140', '4000 N American St', '1', '215 686-3280', 'http://www.phillypolice.com/', NULL, NULL, NULL, NULL, NULL, NULL;
1513683584400, 1513683584400, 187, 'Pittsburgh Bureau of Police', 'USA', 'PA', 'Pittsburgh', '15233', '1203 Western Ave', '1', '412 323-7800', 'http://pittsburghpa.gov/publicsafety/publicsafety.html', 'Department Designed', 'https://communitysafety.pittsburghpa.gov/SubmitTip.aspx', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 188, 'Falls Township Police Department', 'USA', 'PA', 'Fairless Hills', '19030', '188 Lincoln Highway', '1', '215 945-3100', 'https://www.fallstwp.com/departments/police.aspx', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 189, 'Providence Police Department', 'USA', 'RI', 'Providence', '02903', '325 Washington St', '1', '401 272-3121', 'http://www.providenceri.gov/police-department/', 'CopLogic', 'http://www.providenceri.gov/police/citizens-online-police-reporting-system/', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 190, 'Columbia Police Department', 'USA', 'SC', 'Columbia', '29201', '1 Justice Square', '1', '803 252-2911', 'https://columbiapd.net/', 'CopLogic', 'https://columbiapd.net/submit-a-police-report/', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 191, 'Charleston Police Department', 'USA', 'SC', 'Charleston', '29403', '180 Lockwood Dr', '1', '843 743-7200', 'http://www.charleston-sc.gov/index.aspx?nid=303', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 192, 'Sioux Falls Police Department', 'USA', 'SD', 'Sioux Falls', '57104', '320 W 4th St', '1', '605 367-7212', 'http://www.siouxfalls.org/police.aspx', NULL, 'http://www.siouxfalls.org/police/online-citizen-report', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 193, 'Memphis Police Department', 'USA', 'TN', 'Memphis', '38112', '426 Tillman St', '1', '901 545-2677', 'http://www.memphispolice.org/', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 194, 'Metro Nashville Police Department', 'USA', 'TN', 'Nashville', '37214', '3055 Lebanon Pike', '1', '615 862-8600', 'http://www.nashville.gov/Police-Department.aspx', NULL, 'https://www.nashville.gov/Police-Department/Online-Services.aspx', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 195, 'Knoxville Police Department', 'USA', 'TN', 'Knoxville', '37915', '800 Howard Baker Jr Blvd', '1', '865 215-7000', 'http://knoxvilletn.gov/government/city_departments_offices/police_department/', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 196, 'Cattanooga Police Department', 'USA', 'TN', 'Chattanooga', '37406', '3410 Amnicola Hwy', '1', '423 698-2525', 'http://www.chattanooga.gov/police-department', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 197, 'Clarksville Police Department', 'USA', 'TN', 'Clarksville', '37040', '135 Commerce St', '1', '931 648-0656', 'http://www.cityofclarksville.com/index.aspx?page=177', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 198, 'Houston Police Department', 'USA', 'TX', 'Houston', '77002', '1200 Travis Street', '1', '713 884-3131', 'http://www.houstontx.gov/police/', 'CopLogic', 'http://www.houstontx.gov/police/online_report.htm', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 199, 'San Antonio Police Department', 'USA', 'TX', 'San Antonio', '78207', '315 South Santa Rosa', '1', '210 207-7273', 'https://www.sanantonio.gov/sapd', 'Department Designed', 'https://www.sanantonio.gov/SAPD/File-Electronic-Report', NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 200, 'Dallas Police Department', 'USA', 'TX', 'Dallas', '75215', '1400 S Lamar St', '1', '214 744-4444', 'http://www.dallaspolice.net/', NULL, NULL, NULL, NULL, NULL, NULL,
1513683584400, 1513683584400, 201, 'Austin Police Department', 'USA', 'TX', 'Austin', '78748', '404 Ralph Ablanedo Dr', '1', '512 974-2000', 'http://www.austintexas.gov/department/police', 'CopLogic', 'http://www.austintexas.gov/department/ireportaustincom', NULL, NULL, NULL, NULL,
